"id","turn","role","turn_type"
"177",36,2,"Acknowledgement"
"177",37,1,"Elaboration"
"177",38,2,"Acknowledgement"
"177",39,1,"Elaboration"
"177",40,2,"Question"
"177",41,1,"Elaboration"
"177",42,2,"Acknowledgement"
"177",43,1,"HedgedDisclosure"
"177",44,2,"Acknowledgement"
"177",45,1,"Elaboration"
"177",46,2,"Reflection"
"177",47,1,"HedgedDisclosure"
"177",48,2,"Question"
"177",49,1,"Elaboration"
"177",50,2,"Reflection"
"177",51,1,"Elaboration"
"177",52,2,"Acknowledgement"
"177",53,1,"HedgedDisclosure"
"177",54,2,"Acknowledgement"
"177",55,1,"HedgedDisclosure"
"177",56,2,NA
"177",57,1,"Elaboration"
"177",58,2,"Reflection"
"177",59,1,"Acknowledgement"
"177",60,2,"Elaboration"
"177",61,1,"Elaboration"
"177",62,2,"Elaboration"
"177",63,1,"Elaboration"
"177",64,2,"HedgedDisclosure"
"177",65,1,"HedgedDisclosure"
"177",66,2,"Acknowledgement"
"177",67,1,"Elaboration"
"177",68,2,"Acknowledgement"
"177",69,1,"Elaboration"
"177",70,2,"Acknowledgement"
"177",71,1,"Elaboration"
"177",72,2,"Acknowledgement"
"177",73,1,"Elaboration"
"177",74,2,"Acknowledgement"
"177",75,1,"HedgedDisclosure"
"177",76,2,"Acknowledgement"
"177",77,1,"Elaboration"
"177",78,2,"Elaboration"
"177",79,1,"Elaboration"
"177",80,2,"Acknowledgement"
"178",1,1,"Elaboration"
"178",2,2,"Question"
"178",3,1,"Elaboration"
"178",4,2,"Acknowledgement"
"178",5,1,"HedgedDisclosure"
"178",6,2,NA
"178",7,1,"Elaboration"
"178",8,2,"Reflection"
"178",9,1,"Acknowledgement"
"178",10,2,"Question"
"178",11,1,"Elaboration"
"178",12,2,"Reflection"
"178",13,1,"Elaboration"
"178",14,2,"Elaboration"
"178",15,1,"Elaboration"
"178",16,2,"Elaboration"
"178",17,1,"Acknowledgement"
"178",18,2,"Elaboration"
"178",19,1,"Elaboration"
"178",20,2,"Acknowledgement"
"178",21,1,"Elaboration"
"178",22,2,"Acknowledgement"
"178",23,1,"Elaboration"
"178",24,2,"Acknowledgement"
"178",25,1,"Elaboration"
"178",26,2,"Acknowledgement"
"178",27,1,"Elaboration"
"178",28,2,"Reflection"
"178",29,1,"Elaboration"
"178",30,2,"Reflection"
"178",31,1,"Elaboration"
"178",32,2,"Elaboration"
"178",33,1,"Elaboration"
"178",34,2,"Reflection"
"178",35,1,"Elaboration"
"178",36,2,"Reflection"
"178",37,1,"HedgedDisclosure"
"178",38,2,"Acknowledgement"
"178",39,1,"Elaboration"
"178",40,2,"Reflection"
"178",41,1,"Elaboration"
"178",42,2,"Reflection"
"178",43,1,"Elaboration"
"178",44,2,"Reflection"
"178",45,1,"Question"
"178",46,2,"Acknowledgement"
"178",47,1,"HedgedDisclosure"
"178",48,2,"Reflection"
"178",49,1,"Elaboration"
"178",50,2,"Advice"
"178",51,1,"Acknowledgement"
"178",52,2,"Advice"
"178",53,1,"Elaboration"
"178",54,2,"Acknowledgement"
"178",55,1,"Elaboration"
"178",56,2,NA
"178",57,1,"Elaboration"
"178",58,2,"Acknowledgement"
"178",59,1,"Elaboration"
"178",60,2,"Reflection"
"178",61,1,"Elaboration"
"178",62,2,"Reflection"
"178",63,1,"Elaboration"
"178",64,2,"Elaboration"
"178",65,1,"Elaboration"
"178",66,2,"Advice"
"178",67,1,"Elaboration"
"178",68,2,"Advice"
"178",69,1,"Acknowledgement"
"178",70,2,"HedgedDisclosure"
"178",71,1,"Reflection"
"178",72,2,"Advice"
"178",73,1,"Elaboration"
"178",74,2,"Reflection"
"178",75,1,"HedgedDisclosure"
"178",76,2,"Acknowledgement"
"178",77,1,"HedgedDisclosure"
"178",78,2,"Reflection"
"178",79,1,"Elaboration"
"178",80,2,"Acknowledgement"
"178",81,1,"HedgedDisclosure"
"178",82,2,"Elaboration"
"178",83,1,"Elaboration"
"178",84,2,"Reflection"
"178",85,1,"Elaboration"
"178",86,2,"Elaboration"
"179",1,2,NA
"179",2,1,"Acknowledgement"
"179",3,2,"Acknowledgement"
"179",4,1,"HedgedDisclosure"
"179",5,2,"Acknowledgement"
"179",6,1,"Elaboration"
"179",7,2,"Acknowledgement"
"179",8,1,"HedgedDisclosure"
"179",9,2,"Acknowledgement"
"179",10,1,"HedgedDisclosure"
"179",11,2,"Question"
"179",12,1,"Elaboration"
"179",13,2,"Question"
"179",14,1,"Elaboration"
"179",15,2,"Elaboration"
"179",16,1,"Acknowledgement"
"179",17,2,"Question"
"179",18,1,"Elaboration"
"179",19,2,"Elaboration"
"179",20,1,"Elaboration"
"179",21,2,"Elaboration"
"179",22,1,"Elaboration"
"179",23,2,"Elaboration"
"179",24,1,"Elaboration"
"179",25,2,"Question"
"179",26,1,"Elaboration"
"179",27,2,"Question"
"179",28,1,"Elaboration"
"179",29,2,"Elaboration"
"179",30,1,"Elaboration"
"179",31,2,"Elaboration"
"179",32,1,"Elaboration"
"179",33,2,"Acknowledgement"
"179",34,1,"Elaboration"
"179",35,2,"Acknowledgement"
"179",36,1,"Elaboration"
"179",37,2,"Question"
"179",38,1,"Elaboration"
"179",39,2,"Acknowledgement"
"179",40,1,"Elaboration"
"179",41,2,"Acknowledgement"
"179",42,1,"Elaboration"
"179",43,2,"Elaboration"
"179",44,1,"Acknowledgement"
"179",45,2,"HedgedDisclosure"
"179",46,1,"Acknowledgement"
"179",47,2,"Elaboration"
"179",48,1,"Acknowledgement"
"179",49,2,"Elaboration"
"179",50,1,"Acknowledgement"
"179",51,2,"HedgedDisclosure"
"179",52,1,"Elaboration"
"179",53,2,"Acknowledgement"
"179",54,1,"Elaboration"
"179",55,2,"Acknowledgement"
"179",56,1,"HedgedDisclosure"
"179",57,2,"Reflection"
"179",58,1,"Elaboration"
"179",59,2,"Advice"
"179",60,1,"Elaboration"
"179",61,2,"Elaboration"
"179",62,1,"Elaboration"
"179",63,2,"Elaboration"
"179",64,1,"Acknowledgement"
"179",65,2,"HedgedDisclosure"
"179",66,1,"Elaboration"
"179",67,2,"HedgedDisclosure"
"179",68,1,"Elaboration"
"179",69,2,"Acknowledgement"
"179",70,1,"HedgedDisclosure"
"179",71,2,"Acknowledgement"
"179",72,1,"HedgedDisclosure"
"179",73,2,"Acknowledgement"
"179",74,1,"Elaboration"
"179",75,2,"Advice"
"179",76,1,"Elaboration"
"179",77,2,"Question"
"179",78,1,"Elaboration"
"179",79,2,"Advice"
"179",80,1,"Acknowledgement"
"179",81,2,"Elaboration"
"179",82,1,"Elaboration"
"179",83,2,"HedgedDisclosure"
"179",84,1,"Acknowledgement"
"179",85,2,"Advice"
"179",86,1,"Acknowledgement"
"179",87,2,"HedgedDisclosure"
"182",1,1,"Elaboration"
"182",2,2,"Reflection"
"182",3,1,"Elaboration"
"182",4,2,"Reflection"
"182",5,1,"Elaboration"
"182",6,2,"Acknowledgement"
"182",7,1,"Elaboration"
"182",8,2,"Acknowledgement"
"182",9,1,"Elaboration"
"182",10,2,"Reflection"
"182",11,1,"Elaboration"
"182",12,2,"Reflection"
"182",13,1,"Elaboration"
"182",14,2,"HedgedDisclosure"
"182",15,1,"Elaboration"
"182",16,2,"Elaboration"
"182",17,1,"Elaboration"
"182",18,2,"Acknowledgement"
"182",19,1,"Elaboration"
"182",20,2,"Reflection"
"182",21,1,"Elaboration"
"182",22,2,"Reflection"
"182",23,1,"Elaboration"
"182",24,2,"Reflection"
"182",25,1,"Elaboration"
"182",26,2,"Acknowledgement"
"182",27,1,"Elaboration"
"182",28,2,"Acknowledgement"
"182",29,1,"Elaboration"
"182",30,2,"Acknowledgement"
"182",31,1,"Elaboration"
"182",32,2,"Elaboration"
"182",33,1,"Elaboration"
"182",34,2,"Acknowledgement"
"182",35,1,"Elaboration"
"182",36,2,"Acknowledgement"
"182",37,1,"Elaboration"
"182",38,2,"Acknowledgement"
"182",39,1,"Elaboration"
"182",40,2,"Reflection"
"182",41,1,"Elaboration"
"182",42,2,"Reflection"
"182",43,1,"Elaboration"
"182",44,2,"Question"
"182",45,1,"Elaboration"
"182",46,2,"Acknowledgement"
"182",47,1,"Elaboration"
"182",48,2,"Reflection"
"182",49,1,"Elaboration"
"182",50,2,"Acknowledgement"
"182",51,1,"Elaboration"
"182",52,2,"Acknowledgement"
"182",53,1,"Elaboration"
"182",54,2,"Acknowledgement"
"182",55,1,"Elaboration"
"182",56,2,"Acknowledgement"
"182",57,1,"Elaboration"
"182",58,2,"Elaboration"
"182",59,1,"Elaboration"
"182",60,2,"Acknowledgement"
"182",61,1,"Elaboration"
"182",62,2,"Acknowledgement"
"182",63,1,"Elaboration"
"182",64,2,"Acknowledgement"
"182",65,1,"Elaboration"
"182",66,2,"Acknowledgement"
"182",67,1,"Elaboration"
"182",68,2,"HedgedDisclosure"
"182",69,1,"HedgedDisclosure"
"182",70,2,"Reflection"
"182",71,1,"Elaboration"
"182",72,2,"Acknowledgement"
"182",73,1,"Elaboration"
"182",74,2,"Acknowledgement"
"182",75,1,"Elaboration"
"186",1,1,"Elaboration"
"186",2,2,"Acknowledgement"
"186",3,1,"Elaboration"
"186",4,2,"Acknowledgement"
"186",5,1,"Elaboration"
"186",6,2,"Acknowledgement"
"186",7,1,"Elaboration"
"186",8,2,"Acknowledgement"
"186",9,1,"HedgedDisclosure"
"186",10,2,"Acknowledgement"
"186",11,1,"Elaboration"
"186",12,2,"Reflection"
"186",13,1,"Elaboration"
"186",14,2,"Acknowledgement"
"186",15,1,"Elaboration"
"186",16,2,"Reflection"
"186",17,1,"Elaboration"
"186",18,2,"Acknowledgement"
"186",19,1,"Elaboration"
"186",20,2,"Reflection"
"186",21,1,"Elaboration"
"186",22,2,"Acknowledgement"
"186",23,1,"Elaboration"
"186",24,2,"Acknowledgement"
"186",25,1,"Elaboration"
"186",26,2,"Reflection"
"186",27,1,"HedgedDisclosure"
"186",28,2,"Reflection"
"186",29,1,"Elaboration"
"186",30,2,"Acknowledgement"
"186",31,1,"Elaboration"
"186",32,2,"Reflection"
"186",33,1,"HedgedDisclosure"
"186",34,2,"Question"
"186",35,1,"Elaboration"
"186",36,2,"Reflection"
"186",37,1,"HedgedDisclosure"
"186",38,2,"Acknowledgement"
"186",39,1,"Elaboration"
"186",40,2,"Reflection"
"186",41,1,"HedgedDisclosure"
"186",42,2,"Reflection"
"186",43,1,"Elaboration"
"186",44,2,"Acknowledgement"
"186",45,1,"Elaboration"
"186",46,2,"Acknowledgement"
"186",47,1,"Elaboration"
"186",48,2,"Reflection"
"186",49,1,"Elaboration"
"186",50,2,"Reflection"
"186",51,1,"Elaboration"
"186",52,2,"Question"
"186",53,1,"Elaboration"
"186",54,2,"Acknowledgement"
"186",55,1,"Elaboration"
"186",56,2,"Question"
"186",57,1,"Elaboration"
"186",58,2,"Question"
"186",59,1,"Elaboration"
"186",60,2,"Acknowledgement"
"186",61,1,"Elaboration"
"186",62,2,"Acknowledgement"
"186",63,1,"Elaboration"
"186",64,2,"Reflection"
"186",65,1,"Elaboration"
"186",66,2,"Acknowledgement"
"186",67,1,"Elaboration"
"186",68,2,"Reflection"
"186",69,1,"Elaboration"
"186",70,2,"Acknowledgement"
"186",71,1,"Elaboration"
"186",72,2,"Acknowledgement"
"186",73,1,"Elaboration"
"186",74,2,"HedgedDisclosure"
"186",75,1,"Acknowledgement"
"186",76,2,"Reflection"
"186",77,1,"HedgedDisclosure"
"186",78,2,"Acknowledgement"
"186",79,1,"Elaboration"
"186",80,2,"Question"
"186",81,1,"HedgedDisclosure"
"186",82,2,"Acknowledgement"
"186",83,1,"Elaboration"
"186",84,2,"Reflection"
"186",85,1,"Elaboration"
"186",86,2,"HedgedDisclosure"
"186",87,1,"HedgedDisclosure"
"186",88,2,"Reflection"
"186",89,1,"Elaboration"
"186",90,2,"Acknowledgement"
"186",91,1,"Elaboration"
"186",92,2,"Reflection"
"186",93,1,"HedgedDisclosure"
"186",94,2,"HedgedDisclosure"
"186",95,1,"Elaboration"
"186",96,2,"HedgedDisclosure"
"186",97,1,"Elaboration"
"186",98,2,"Question"
"186",99,1,"Elaboration"
"186",100,2,"Question"
"186",101,1,"Elaboration"
"186",102,2,"Acknowledgement"
"186",103,1,"Elaboration"
"186",104,2,"Reflection"
"186",105,1,NA
"186",106,2,"Question"
"186",107,1,"Elaboration"
"186",108,2,"Acknowledgement"
"186",109,1,"Elaboration"
"186",110,2,"Acknowledgement"
"186",111,1,"Elaboration"
"186",112,2,"Advice"
"186",113,1,"Elaboration"
"186",114,2,"Acknowledgement"
"186",115,1,"Elaboration"
"186",116,2,"Reflection"
"186",117,1,"Elaboration"
"186",118,2,"Elaboration"
"186",119,1,"Elaboration"
"186",120,2,"Reflection"
"186",121,1,"Elaboration"
"186",122,2,"Acknowledgement"
"186",123,1,"Elaboration"
"186",124,2,"Reflection"
"186",125,1,"Elaboration"
"186",126,2,"Acknowledgement"
"189",1,1,"Elaboration"
"189",2,2,"Reflection"
"189",3,1,"Elaboration"
"189",4,2,"Acknowledgement"
"189",5,1,"HedgedDisclosure"
"189",6,2,"Acknowledgement"
"189",7,1,"Elaboration"
"189",8,2,"Reflection"
"189",9,1,"Elaboration"
"189",10,2,"Acknowledgement"
"189",11,1,"Elaboration"
"189",12,2,"Acknowledgement"
"189",13,1,"Elaboration"
"189",14,2,"Reflection"
"189",15,1,"Elaboration"
"189",16,2,"Reflection"
"189",17,1,"Elaboration"
"189",18,2,"Acknowledgement"
"189",19,1,"Elaboration"
"189",20,2,"Acknowledgement"
"189",21,1,"Elaboration"
"189",22,2,"Acknowledgement"
"189",23,1,"Elaboration"
"189",24,2,"Acknowledgement"
"189",25,1,"Elaboration"
"189",26,2,"HedgedDisclosure"
"189",27,1,"Elaboration"
"189",28,2,"Elaboration"
"189",29,1,"Elaboration"
"189",30,2,"Acknowledgement"
"189",31,1,"HedgedDisclosure"
"189",32,2,"Question"
"189",33,1,"Elaboration"
"189",34,2,"Acknowledgement"
"189",35,1,"Elaboration"
"189",36,2,"Acknowledgement"
"189",37,1,"Elaboration"
"189",38,2,"Acknowledgement"
"189",39,1,"Elaboration"
"189",40,2,"Acknowledgement"
"189",41,1,"Elaboration"
"189",42,2,"HedgedDisclosure"
"189",43,1,"Elaboration"
"189",44,2,"Reflection"
"189",45,1,"Elaboration"
"189",46,2,"Reflection"
"189",47,1,"Elaboration"
"189",48,2,"Reflection"
"189",49,1,"Elaboration"
"189",50,2,"Acknowledgement"
"189",51,1,"Elaboration"
"189",52,2,"Acknowledgement"
"189",53,1,"Elaboration"
"189",54,2,"Acknowledgement"
"189",55,1,"Elaboration"
"189",56,2,"Question"
"189",57,1,"Elaboration"
"189",58,2,"Question"
"189",59,1,"Elaboration"
"189",60,2,"Acknowledgement"
"189",61,1,"Elaboration"
"194",1,1,"HedgedDisclosure"
"194",2,2,"Acknowledgement"
"194",3,1,"Elaboration"
"194",4,2,"Acknowledgement"
"194",5,1,"Elaboration"
"194",6,2,"Acknowledgement"
"194",7,1,"HedgedDisclosure"
"194",8,2,"HedgedDisclosure"
"194",9,1,"Acknowledgement"
"194",10,2,"Question"
"194",11,1,"Elaboration"
"194",12,2,"Acknowledgement"
"194",13,1,"Elaboration"
"194",14,2,"Acknowledgement"
"194",15,1,"Elaboration"
"194",16,2,"Acknowledgement"
"194",17,1,"HedgedDisclosure"
"194",18,2,"Acknowledgement"
"194",19,1,"HedgedDisclosure"
"194",20,2,"Acknowledgement"
"194",21,1,"Elaboration"
"194",22,2,"Acknowledgement"
"194",23,1,"Elaboration"
"194",24,2,"Acknowledgement"
"194",25,1,"Elaboration"
"194",26,2,"Acknowledgement"
"194",27,1,"Elaboration"
"194",28,2,"Acknowledgement"
"194",29,1,"Elaboration"
"194",30,2,"Acknowledgement"
"194",31,1,"Elaboration"
"194",32,2,"Acknowledgement"
"194",33,1,"Elaboration"
"194",34,2,"Acknowledgement"
"194",35,1,"Elaboration"
"194",36,2,"HedgedDisclosure"
"194",37,1,"Acknowledgement"
"194",38,2,"Elaboration"
"194",39,1,"Elaboration"
"194",40,2,"Acknowledgement"
"194",41,1,"Elaboration"
"194",42,2,"Acknowledgement"
"194",43,1,"Elaboration"
"194",44,2,"Acknowledgement"
"194",45,1,"Elaboration"
"194",46,2,"Acknowledgement"
"194",47,1,"Elaboration"
"194",48,2,"Acknowledgement"
"194",49,1,"Elaboration"
"194",50,2,"Acknowledgement"
"194",51,1,"HedgedDisclosure"
"194",52,2,"Acknowledgement"
"194",53,1,"Elaboration"
"194",54,2,"Acknowledgement"
"194",55,1,"Elaboration"
"194",56,2,"Acknowledgement"
"194",57,1,"Question"
"194",58,2,"Elaboration"
"194",59,1,"Elaboration"
"194",60,2,NA
"194",61,1,"Acknowledgement"
"194",62,2,"Elaboration"
"194",63,1,"Acknowledgement"
"194",64,2,"Elaboration"
"194",65,1,"Acknowledgement"
"194",66,2,"Elaboration"
"194",67,1,"Elaboration"
"194",68,2,"Question"
"194",69,1,"Elaboration"
"194",70,2,"Acknowledgement"
"194",71,1,"Elaboration"
"194",72,2,"Acknowledgement"
"194",73,1,"Elaboration"
"194",74,2,"Acknowledgement"
"194",75,1,"Elaboration"
"194",76,2,"Acknowledgement"
"194",77,1,"HedgedDisclosure"
"194",78,2,"Acknowledgement"
"194",79,1,"Elaboration"
"194",80,2,"Elaboration"
"196",1,1,"Elaboration"
"196",2,2,"Reflection"
"196",3,1,"Elaboration"
"196",4,2,"Question"
"196",5,1,"Acknowledgement"
"196",6,2,"Acknowledgement"
"196",7,1,"Elaboration"
"196",8,2,"Acknowledgement"
"196",9,1,"Elaboration"
"196",10,2,"Acknowledgement"
"196",11,1,"Elaboration"
"196",12,2,"Acknowledgement"
"196",13,1,"Elaboration"
"196",14,2,"Reflection"
"196",15,1,"Acknowledgement"
"196",16,2,"Elaboration"
"196",17,1,"Acknowledgement"
"196",18,2,"Question"
"196",19,1,"Elaboration"
"196",20,2,"Question"
"196",21,1,"Elaboration"
"196",22,2,"Acknowledgement"
"196",23,1,"Elaboration"
"196",24,2,"Elaboration"
"196",25,1,"Acknowledgement"
"196",26,2,"Elaboration"
"196",27,1,"Elaboration"
"196",28,2,"Elaboration"
"196",29,1,"Acknowledgement"
"196",30,2,NA
"196",31,1,"Elaboration"
"196",32,2,"Acknowledgement"
"196",33,1,"Elaboration"
"196",34,2,"Elaboration"
"196",35,1,"Elaboration"
"196",36,2,"Acknowledgement"
"196",37,1,"Elaboration"
"196",38,2,"Reflection"
"196",39,1,"Elaboration"
"196",40,2,"Elaboration"
"196",41,1,"Elaboration"
"196",42,2,"Elaboration"
"196",43,1,"Elaboration"
"196",44,2,NA
"196",45,1,"Elaboration"
"196",46,2,"Reflection"
"196",47,1,"Acknowledgement"
"196",48,2,"Reflection"
"196",49,1,"Elaboration"
"196",50,2,"Acknowledgement"
"196",51,1,"Elaboration"
"196",52,2,"Acknowledgement"
"196",53,1,"Elaboration"
"196",54,2,"Elaboration"
"196",55,1,"Acknowledgement"
"196",56,2,"Elaboration"
"196",57,1,"HedgedDisclosure"
"196",58,2,"Acknowledgement"
"196",59,1,"Elaboration"
"196",60,2,"Acknowledgement"
"196",61,1,"Acknowledgement"
"196",62,2,"Elaboration"
"196",63,1,"Elaboration"
"196",64,2,"Elaboration"
"196",65,1,"HedgedDisclosure"
"196",66,2,"Acknowledgement"
"196",67,1,"HedgedDisclosure"
"196",68,2,"Reflection"
"196",69,1,"Acknowledgement"
"196",70,2,"Elaboration"
"196",71,1,"Elaboration"
"196",72,2,"Elaboration"
"196",73,1,"Elaboration"
"196",74,2,"Elaboration"
"196",75,1,"Elaboration"
"196",76,2,"Acknowledgement"
"196",77,1,"Elaboration"
"196",78,2,"HedgedDisclosure"
"196",79,1,"Acknowledgement"
"196",80,2,"Elaboration"
"196",81,1,"Acknowledgement"
"196",82,2,"Elaboration"
"196",83,1,"Elaboration"
"196",84,2,NA
"196",85,1,"Acknowledgement"
"196",86,2,"Elaboration"
"196",87,1,"Acknowledgement"
"196",88,2,"Elaboration"
"196",89,1,"Elaboration"
"196",90,2,"Question"
"196",91,1,"Elaboration"
"196",92,2,"Reflection"
"196",93,1,"Acknowledgement"
"196",94,2,"Elaboration"
"196",95,1,"Reflection"
"196",96,2,"Elaboration"
"196",97,1,"Elaboration"
"196",98,2,"HedgedDisclosure"
"196",99,1,"Acknowledgement"
"196",100,2,"Elaboration"
"196",101,1,"Elaboration"
"196",102,2,"Reflection"
"196",103,1,"Acknowledgement"
"196",104,2,"Elaboration"
"196",105,1,"Elaboration"
"196",106,2,"Acknowledgement"
"196",107,1,"Elaboration"
"196",108,2,"Question"
"196",109,1,"Elaboration"
"196",110,2,"Elaboration"
"196",111,1,"Elaboration"
"196",112,2,"Elaboration"
"196",113,1,"Elaboration"
"196",114,2,"Elaboration"
"196",115,1,"Elaboration"
"196",116,2,"Elaboration"
"196",117,1,"HedgedDisclosure"
"196",118,2,"Question"
"196",119,1,"Elaboration"
"196",120,2,"Elaboration"
"196",121,1,"Elaboration"
"196",122,2,"Reflection"
"196",123,1,"Elaboration"
"196",124,2,"Advice"
"196",125,1,"Elaboration"
"196",126,2,"Advice"
"196",127,1,"Question"
"196",128,2,"Acknowledgement"
"196",129,1,"Elaboration"
"196",130,2,"Acknowledgement"
"196",131,1,"Elaboration"
"196",132,2,"Acknowledgement"
"196",133,1,"Elaboration"
"196",134,2,"Acknowledgement"
"196",135,1,"Question"
"200",1,2,"Elaboration"
"200",2,1,"Question"
"200",3,2,"Elaboration"
"200",4,1,"Elaboration"
"200",5,2,"Acknowledgement"
"200",6,1,"Elaboration"
"200",7,2,"Reflection"
"200",8,1,"Elaboration"
"200",9,2,"Acknowledgement"
"200",10,1,"Elaboration"
"200",11,2,"Question"
"200",12,1,"Elaboration"
"200",13,2,"Acknowledgement"
"200",14,1,"Elaboration"
"200",15,2,"Reflection"
"200",16,1,"HedgedDisclosure"
"200",17,2,"Acknowledgement"
"200",18,1,"Elaboration"
"200",19,2,"Reflection"
"200",20,1,"Elaboration"
"200",21,2,"Reflection"
"200",22,1,"HedgedDisclosure"
"200",23,2,"Elaboration"
"200",24,1,"Elaboration"
"200",25,2,"Acknowledgement"
"200",26,1,"Elaboration"
"200",27,2,"Acknowledgement"
"200",28,1,"Elaboration"
"200",29,2,"Question"
"200",30,1,"Elaboration"
"200",31,2,"Question"
"200",32,1,"Elaboration"
"200",33,2,"HedgedDisclosure"
"200",34,1,"Acknowledgement"
"200",35,2,"Elaboration"
"200",36,1,"Elaboration"
"200",37,2,"Acknowledgement"
"200",38,1,"Question"
"200",39,2,"Elaboration"
"200",40,1,"Elaboration"
"200",41,2,"Reflection"
"200",42,1,"Elaboration"
"200",43,2,"Acknowledgement"
"200",44,1,"Elaboration"
"200",45,2,"Question"
"200",46,1,"Elaboration"
"200",47,2,"Question"
"200",48,1,"Elaboration"
"200",49,2,"Elaboration"
"200",50,1,"Elaboration"
"200",51,2,"Reflection"
"200",52,1,"Elaboration"
"200",53,2,"Acknowledgement"
"200",54,1,"Elaboration"
"200",55,2,"Reflection"
"200",56,1,"Elaboration"
"200",57,2,"Elaboration"
"200",58,1,"Acknowledgement"
"200",59,2,"Advice"
"200",60,1,"Elaboration"
"200",61,2,"Reflection"
"200",62,1,"Elaboration"
"200",63,2,"Acknowledgement"
"200",64,1,"Elaboration"
"200",65,2,"Acknowledgement"
"200",66,1,"HedgedDisclosure"
"200",67,2,"Reflection"
"200",68,1,"Elaboration"
"200",69,2,"Acknowledgement"
"200",70,1,"Elaboration"
"200",71,2,"Acknowledgement"
"200",72,1,"Elaboration"
"200",73,2,"Reflection"
"200",74,1,"Elaboration"
"200",75,2,"Elaboration"
"200",76,1,"Elaboration"
"200",77,2,"Acknowledgement"
"200",78,1,"Elaboration"
"200",79,2,"Elaboration"
"200",80,1,"Elaboration"
"200",81,2,"Acknowledgement"
"200",82,1,"Elaboration"
"200",83,2,"Elaboration"
"200",84,1,"Elaboration"
"200",85,2,"Elaboration"
"200",86,1,"Elaboration"
"200",87,2,"Acknowledgement"
"201",1,1,"Elaboration"
"201",2,2,"Acknowledgement"
"201",3,1,"Elaboration"
"201",4,2,"Acknowledgement"
"201",5,1,"Elaboration"
"201",6,2,"Acknowledgement"
"201",7,1,"Elaboration"
"201",8,2,"Acknowledgement"
"201",9,1,"Elaboration"
"201",10,2,"Acknowledgement"
"201",11,1,"Elaboration"
"201",12,2,"Reflection"
"201",13,1,"Acknowledgement"
"201",14,2,"HedgedDisclosure"
"201",15,1,"Acknowledgement"
"201",16,2,"HedgedDisclosure"
"201",17,1,"Reflection"
"201",18,2,"Elaboration"
"201",19,1,"Acknowledgement"
"201",20,2,"Elaboration"
"201",21,1,"Elaboration"
"201",22,2,"Reflection"
"201",23,1,"Elaboration"
"201",24,2,"Acknowledgement"
"201",25,1,"Elaboration"
"201",26,2,"Reflection"
"201",27,1,"Elaboration"
"201",28,2,"Elaboration"
"201",29,1,"Elaboration"
"201",30,2,"Elaboration"
"201",31,1,"Elaboration"
"201",32,2,"Acknowledgement"
"201",33,1,"Elaboration"
"201",34,2,"Acknowledgement"
"201",35,1,"Elaboration"
"201",36,2,"Elaboration"
"201",37,1,"Elaboration"
"201",38,2,"Elaboration"
"201",39,1,"Acknowledgement"
"201",40,2,"Elaboration"
"201",41,1,"Elaboration"
"201",42,2,"Elaboration"
"201",43,1,"Elaboration"
"201",44,2,"Elaboration"
"201",45,1,"Elaboration"
"201",46,2,"Elaboration"
"201",47,1,"Elaboration"
"201",48,2,"Elaboration"
"201",49,1,"Acknowledgement"
"201",50,2,"Elaboration"
"201",51,1,"Question"
"201",52,2,"Elaboration"
"201",53,1,"Elaboration"
"201",54,2,"Elaboration"
"201",55,1,"Elaboration"
"201",56,2,"Elaboration"
"201",57,1,"Elaboration"
"201",58,2,"Acknowledgement"
"201",59,1,"Elaboration"
"201",60,2,"Question"
"201",61,1,"Elaboration"
"201",62,2,"Elaboration"
"201",63,1,"Elaboration"
"201",64,2,"Acknowledgement"
"201",65,1,"Elaboration"
"201",66,2,"Elaboration"
"201",67,1,"Elaboration"
"201",68,2,"Acknowledgement"
"201",69,1,"Elaboration"
"201",70,2,"Reflection"
"201",71,1,"Elaboration"
"201",72,2,"Acknowledgement"
"201",73,1,"Elaboration"
"201",74,2,"Elaboration"
"201",75,1,"Elaboration"
"201",76,2,"Elaboration"
"201",77,1,"Elaboration"
"201",78,2,"Acknowledgement"
"201",79,1,"Elaboration"
"201",80,2,"Elaboration"
"201",81,1,"Elaboration"
"203",1,1,"Elaboration"
"203",2,2,"Acknowledgement"
"203",3,1,"HedgedDisclosure"
"203",4,2,"Acknowledgement"
"203",5,1,"HedgedDisclosure"
"203",6,2,"Acknowledgement"
"203",7,1,"Elaboration"
"203",8,2,"Elaboration"
"203",9,1,"HedgedDisclosure"
"203",10,2,"Question"
"203",11,1,"Elaboration"
"203",12,2,"Acknowledgement"
"203",13,1,"Elaboration"
"203",14,2,"Acknowledgement"
"203",15,1,"Acknowledgement"
"203",16,2,"Question"
"203",17,1,"Elaboration"
"203",18,2,"Acknowledgement"
"203",19,1,"Elaboration"
"203",20,2,"Acknowledgement"
"203",21,1,"Elaboration"
"203",22,2,"Elaboration"
"203",23,1,"Elaboration"
"203",24,2,"Acknowledgement"
"203",25,1,"Elaboration"
"203",26,2,"Reflection"
"203",27,1,"Elaboration"
"203",28,2,"Question"
"203",29,1,"Elaboration"
"203",30,2,"Reflection"
"203",31,1,"Elaboration"
"203",32,2,"HedgedDisclosure"
"203",33,1,"Elaboration"
"203",34,2,"HedgedDisclosure"
"203",35,1,"Elaboration"
"203",36,2,"Acknowledgement"
"203",37,1,"Elaboration"
"203",38,2,"Acknowledgement"
"203",39,1,"Elaboration"
